# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:56:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20262819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep2/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
# Adaptation terminated
# Step size = 0.0964242
# Diagonal elements of inverse mass matrix:
# 0.0123027, 0.0214023, 0.0117065, 0.0212154, 0.00604266, 0.0064886, 0.0264382, 0.0272374
-17.181754,0.81830743,0.096424232,6,63,0,19.964143,0.62121135,0.031769781,0.66925115,0.019644481,34.063338,6.1360173,0.35109738,0.22350239,51.610831,71.496969,72.513022,41.011763,19.106882,12.273722,11.330681,13.439673,18.508946,27.576626,42.135272,62.026574,76.565198,58.377711,27.372242,14.552818,11.341301,12.047959,15.567489,22.466297,7.2202065,12.462853,27.863683,44.484117,39.72648,27.281592,17.510161,11.385796,7.9369555,6.3412302,6.376065,9.0326965,18.587755,38.212463,44.335431,33.437346,21.886147,14.035194,9.3819659,6.9352719,58.533168,6.4161897,60.710395,70.672039,55.342744,56.936865,17.641205,8.4013948,16.592568,14.502129,12.689557,23.580195,28.69755,41.711612,106.72128,48.472019,51.240953,18.036682,9.3166243,13.077995,32.479969,28.748645,8.1856757,12.030732,29.835945,60.564033,46.213,23.286619,19.816142,11.177132,10.662589,5.4650985,8.8374959,5.6337993,24.904684,29.283379,50.218893,45.813099,23.767412,11.249992,8.0256973,5.6844137
-13.572616,0.99235177,0.096424232,3,15,0,19.22509,0.6329999,0.032331837,0.70525898,0.019526737,33.895129,6.1552345,0.33910717,0.22117215,51.972249,73.580536,77.031005,43.948432,20.201843,13.072965,12.355782,15.054288,21.226813,32.169355,49.45382,71.233739,78.853447,48.335919,21.899548,13.473697,12.241502,14.559288,20.260789,30.536871,6.9560834,11.745538,26.83986,44.460056,39.562478,26.615047,16.741932,10.752734,7.5209578,6.1999709,6.7208291,10.78178,24.318932,43.426198,40.994182,28.086518,17.707717,11.305827,7.7983271,6.2692006,29.452659,4.2695163,36.560211,118.87372,76.080967,44.3356,16.075477,12.592603,14.869845,23.676126,26.439398,35.432176,66.897123,72.480224,121.85015,49.514333,20.54202,9.1505415,11.119691,7.8251515,15.273323,19.800502,6.4943572,7.4045121,32.054522,45.190676,31.207703,24.187184,18.537482,16.562639,10.080791,5.6430292,9.879356,15.390768,23.357322,35.670591,34.740283,25.0331,15.249263,10.297207,6.7137982,8.1227188
-13.038496,0.9713854,0.096424232,6,63,0,18.371029,0.61877175,0.033239108,0.69325196,0.018838822,39.060946,5.6830111,0.23645466,0.27409163,59.084161,79.857923,74.075207,37.772761,18.068853,12.600307,12.501393,15.589944,22.149995,33.542976,51.320673,73.550057,81.443084,50.307285,22.6645,13.667158,12.137091,14.143566,19.361572,28.846101,7.0938931,13.291987,30.40561,43.676895,35.721834,23.542867,14.8261,9.6112368,6.8134149,5.7041378,6.2759773,10.171217,23.060784,41.676606,39.904318,27.578721,17.459343,11.127555,7.5851621,5.9240717,35.640237,4.5100752,62.063039,79.936216,110.18006,24.75502,18.19361,11.004859,10.479799,11.875055,19.598719,42.244973,27.432538,78.363211,85.999694,71.398828,23.576242,16.105748,12.497671,9.9343863,26.214725,29.572843,4.5829167,24.566777,42.560654,45.925798,42.35414,27.598629,10.127248,9.0371451,8.680954,7.0351416,7.0088938,6.5658357,23.700429,57.969888,32.975918,24.627633,18.101391,11.511894,8.1636124,5.0072925
-15.973312,0.9004345,0.096424232,5,31,0,18.113626,0.61708205,0.032685864,0.7117547,0.017532649,40.521997,5.469728,0.23274818,0.25598507,62.140484,86.857628,86.262174,45.201543,20.544285,13.719681,13.353184,16.571881,23.591779,35.922806,55.458446,80.714893,91.630137,56.832878,24.785245,14.686226,13.055941,15.34285,21.206566,31.877273,6.5306049,11.912317,28.645223,45.214598,37.975527,24.805832,15.342454,9.7400242,6.7541231,5.5337361,5.9818814,9.6644771,22.640965,43.027568,41.435583,28.182279,17.512322,10.970356,7.3744931,5.7154737,31.451236,7.0404111,63.592573,91.335754,90.545339,35.745545,24.072517,8.8138154,7.5959225,11.957155,27.523199,39.147884,50.993704,96.018605,83.539385,67.05042,20.073518,13.463363,9.5027465,17.350204,17.555851,36.944572,7.8831994,16.046625,28.512872,56.978768,36.158773,30.188666,12.496304,8.3587062,8.2159142,7.1877711,6.4574361,12.327405,19.860381,56.796276,38.307748,24.65269,18.069723,15.610421,9.0896952,3.9748691
-12.851063,0.95462186,0.096424232,5,31,0,17.941879,0.60638774,0.029412904,0.74961553,0.020964529,33.557171,6.527419,0.24348619,0.22778576,50.475731,70.33991,73.583436,43.275716,20.652492,13.730216,13.174715,16.107734,22.564045,33.707633,50.687434,70.522852,73.4106,42.923936,20.517749,13.699762,13.188537,16.156026,22.655764,33.856554,7.3667674,12.398995,28.107752,46.607491,41.472094,27.632631,17.188774,10.978887,7.7283668,6.5240805,7.3914389,12.496951,28.34594,46.685627,41.33261,27.496821,17.102153,10.930717,7.7048249,6.5210905,30.997718,4.7625896,70.70039,57.619526,52.9716,25.539916,16.486343,9.5029314,17.0773,14.87517,17.262966,36.27681,67.269528,100.25035,70.547183,52.156854,19.672651,18.809861,9.972605,16.58535,22.677728,34.072074,6.8883629,18.507462,33.455356,64.409611,40.366389,26.706445,21.859663,8.7447456,9.2507268,5.8614537,6.8982575,16.895488,28.4821,51.974405,53.07329,39.922268,14.45648,15.056237,7.7918703,5.3608361
-14.633626,0.96909226,0.096424232,5,47,0,17.210557,0.48911803,0.026829095,0.87336183,0.02490856,34.523338,5.4067301,0.24435374,0.23102688,48.355784,63.602984,67.152377,44.694296,23.482006,15.88191,14.869027,17.300632,22.701065,31.539908,44.36913,59.901358,68.660612,52.097719,27.498729,17.005036,14.74184,16.377424,20.973273,28.839952,6.2891678,10.63944,23.754277,41.541374,39.248091,26.221903,15.917158,9.8610155,6.7315971,5.4799976,5.8401097,8.9273676,19.131055,38.064139,41.815822,29.632948,18.179139,11.112703,7.342296,5.6582115,26.480441,6.2857176,27.810131,73.540463,68.157849,56.457014,26.12261,12.455416,12.926035,20.763649,21.37533,34.067355,58.535704,74.732908,54.128148,60.314269,25.158236,15.357137,19.278545,14.442985,34.706293,41.502872,4.317994,9.769781,20.997785,52.442114,32.473388,23.449376,10.736692,14.100158,7.4564911,8.5411674,6.0911956,14.784455,22.606714,42.611818,41.890343,22.839921,21.826249,8.9267403,6.3440324,6.0425362
