# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep0/chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
# Adaptation terminated
# Step size = 0.102549
# Diagonal elements of inverse mass matrix:
# 0.0131163, 0.0228694, 0.0123789, 0.0205212, 0.00721323, 0.00703926, 0.0290255, 0.0270603
-10.889359,0.99034858,0.10254932,5,31,0,17.104436,0.54788801,0.028316543,0.80260675,0.024905618,32.416242,5.8343944,0.21823481,0.20258386,47.045172,62.864582,63.069558,37.055772,18.625146,12.96016,12.665876,15.400259,21.114804,30.601954,44.592162,60.85202,65.068589,41.269542,20.337885,13.356635,12.495823,14.8094,20.036776,28.891391,6.9726441,12.377259,28.270349,45.124676,39.027852,25.494457,15.60561,9.8630764,6.9165779,5.849712,6.6253704,11.070244,25.082169,43.970639,40.943024,27.384526,16.798419,10.51659,7.2253794,5.9045406,34.357657,5.7323533,44.097382,41.908559,62.978075,31.06525,13.725627,12.755321,15.266324,13.761554,28.589787,38.062476,60.024127,46.644286,64.822743,33.560188,20.567132,11.417359,19.341171,12.58648,25.121076,28.701449,7.2259363,18.676243,24.599252,45.760138,56.858781,24.428675,13.364894,11.503494,6.8221374,7.6464928,7.8748859,12.298806,25.740253,44.879518,63.728115,26.331127,14.718164,13.389062,7.150872,5.7186156
-9.8477119,1,0.10254932,4,31,0,12.188454,0.53840649,0.027538976,0.79797274,0.024397387,33.751361,5.8286352,0.23916391,0.22022859,48.672162,64.389547,63.648738,37.109344,18.774975,13.119308,12.798181,15.480435,21.090483,30.38698,44.140198,60.590328,67.024563,45.058207,22.172386,13.951852,12.545866,14.45765,19.200069,27.373289,7.1141568,12.837302,29.276632,45.982062,39.521608,25.838619,15.845876,10.017656,6.999018,5.854194,6.4827319,10.482036,23.431548,43.464863,42.96788,29.432151,18.152978,11.298097,7.6219628,6.0090106,25.564106,5.3536184,52.033686,55.021965,77.173381,39.392133,19.992052,15.475257,9.7547196,11.228884,18.284408,34.287743,66.634387,60.01928,66.092365,56.200112,20.2288,16.479388,10.33332,16.584954,22.072359,29.017099,9.1495139,13.715936,19.067177,40.94537,42.746034,20.158069,16.040215,10.617288,7.5396837,11.825945,5.9219169,7.9941035,25.308303,44.252949,38.524708,43.937465,19.770939,16.376888,11.617208,5.8931596
-10.493408,0.94474422,0.10254932,5,31,0,12.572553,0.50406487,0.024684502,0.85069167,0.026237648,33.851858,5.8124836,0.21815218,0.26341131,47.98303,62.64945,61.947657,36.689057,18.896941,13.407871,13.177584,15.901128,21.43559,30.406859,43.423426,58.836057,65.224114,44.884155,22.486047,14.28096,12.894345,14.810486,19.464567,27.328378,7.207715,13.266268,30.870114,49.172941,41.99811,26.943925,16.187449,10.066251,6.9692496,5.8269332,6.4981002,10.625836,24.157321,46.086514,46.063732,31.159099,18.835464,11.502326,7.6530027,5.9918642,26.044451,7.8198481,50.541863,53.220076,73.643152,53.713664,12.480712,11.383208,17.832756,13.423742,36.99002,33.048864,37.023304,83.184686,66.679414,48.743062,22.815812,15.504945,15.018057,20.415224,24.331484,33.58138,8.395599,11.295784,27.07628,40.838964,45.12671,37.107021,10.291186,12.59559,4.8264238,6.1271251,5.7312734,7.5270772,24.261564,60.25905,36.034731,29.060424,14.913214,9.9240726,5.7728973,4.2210234
-14.223554,0.96123856,0.10254932,5,31,0,14.742213,0.52822831,0.024437455,0.85320977,0.027758018,29.016981,6.6384223,0.23382734,0.30118911,41.630515,56.100047,59.927794,38.963297,19.881605,13.407917,12.740929,15.172749,20.442919,29.146822,41.805805,56.25475,59.814792,38.647057,19.74018,13.373413,12.753228,15.218728,20.526488,29.276315,7.4731005,12.402891,27.823578,48.709806,45.346147,30.059305,18.25109,11.383268,7.8934317,6.6337961,7.4994756,12.507546,28.101633,48.845386,45.178335,29.882492,18.139249,11.322748,7.8654901,6.6300892,26.512719,7.5711143,34.014573,54.758358,52.041758,26.887326,26.615206,15.062069,8.7371641,22.169041,18.418658,25.67143,27.946813,53.276835,49.336608,36.942614,24.855334,12.781269,13.468117,12.060762,21.162188,19.539738,8.7517083,13.062993,20.295008,31.144196,27.103601,35.512483,20.831413,8.5621295,5.7659388,7.1137518,6.627619,17.266794,47.112803,96.620708,38.740049,14.112596,14.464775,13.278881,9.7394627,6.0375141
-13.756142,0.9577646,0.10254932,5,31,0,17.675431,0.56114479,0.028648485,0.77402512,0.025848938,28.453245,6.0919965,0.23842598,0.27556706,41.633863,56.939108,60.810551,38.588301,19.009908,12.372404,11.453389,13.483643,18.208973,26.310041,38.624724,54.052792,62.155834,44.131574,21.684814,13.086584,11.36428,12.86314,17.005188,24.342727,6.8873783,11.391114,25.321955,43.831205,41.113937,27.919826,17.382812,11.003668,7.5944409,6.1744182,6.5282679,9.957807,21.444259,41.283565,43.251357,30.563222,19.160088,12.016417,8.1026855,6.3261788,45.271004,5.7380576,36.473853,43.663986,62.765222,44.098875,18.516711,12.121795,14.704135,17.637629,17.413681,25.443923,46.119255,42.661615,59.999044,36.911712,22.670752,12.606378,9.2417427,10.866294,26.364734,17.450606,7.0043396,9.4263096,16.412335,51.905654,44.579672,27.348619,23.517955,12.467172,7.9628564,2.7278789,5.9843174,13.024172,18.731746,64.121615,39.734388,37.014429,17.213075,12.376876,5.2179036,11.222253
-14.272556,0.95276147,0.10254932,5,31,0,16.095873,0.57521656,0.0280417,0.78472945,0.026309765,28.612532,6.242727,0.2429922,0.27450245,42.385269,58.199547,60.362199,35.664826,17.292689,11.683094,11.303683,13.803017,19.16593,28.250025,41.881343,57.772193,60.774546,36.525455,17.62527,11.755377,11.265571,13.680203,18.941642,27.889829,7.1764546,12.354393,28.472818,47.354864,41.751048,27.410282,16.796454,10.60096,7.4106196,6.2493913,7.1021563,12.063524,27.748862,47.109998,42.187116,27.829465,17.05865,10.743703,7.4764953,6.257429,27.275635,4.614349,57.661698,49.109574,44.986639,25.813071,11.618326,7.4543503,13.711919,13.914114,17.373875,22.670744,54.558462,75.604976,37.734275,50.938606,13.854536,10.300313,10.945404,29.433319,19.771048,32.660702,6.2094794,11.607707,53.948076,54.140586,33.110869,34.536451,18.277714,11.239015,11.035169,4.5209348,6.1437819,8.6933599,45.614971,54.092231,45.299,35.771094,11.243064,11.437822,6.5338435,9.8062872
