# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:54:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20260819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep0/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
# Adaptation terminated
# Step size = 0.0327099
# Diagonal elements of inverse mass matrix:
# 0.144797, 0.246736, 0.0768023, 0.128841, 0.081025, 0.163262, 0.246676, 0.297479
-17.318112,0.98963721,0.032709897,5,31,0,24.377167,0.69862827,0.034022049,0.61941562,0.019250541,29.401808,7.0851823,0.29960246,0.25237567,46.210062,66.915973,71.277551,41.25994,18.575121,11.399906,10.253959,12.138954,17.009539,26.092787,41.16316,61.749507,73.766593,50.317288,22.515253,12.449925,10.215201,11.381163,15.390529,23.201245,7.8121227,12.517127,26.930967,44.081075,40.796577,28.866585,19.025505,12.648828,8.9643395,7.2462916,7.371897,10.637669,21.937644,41.163935,43.287789,31.9796,21.25609,14.023119,9.7177264,7.5279061,22.60799,9.6741347,40.762552,93.567853,102.22111,23.913244,23.643364,9.2538703,10.618182,9.9454241,13.73759,21.640639,20.53008,61.941606,79.636334,59.941725,29.121921,13.516102,12.593539,14.924553,12.829518,30.204244,6.7530612,18.404208,22.806412,50.746138,28.583613,24.75145,13.557617,12.74504,5.4464299,6.4293594,14.228305,11.491549,24.314303,39.953916,72.889114,35.231668,18.834988,26.217623,12.509616,8.5635093
-14.975271,0.95846063,0.032709897,6,63,0,22.285501,0.59199725,0.029763393,0.7190484,0.021335408,38.67646,6.1000962,0.23789828,0.28296828,56.992885,73.253518,62.022597,30.552003,15.675131,11.774338,12.222561,15.539037,22.107229,33.11823,49.636365,68.636158,70.98868,41.237713,19.35481,12.538633,11.696944,13.953905,19.190148,28.365868,8.1855892,16.338446,36.182133,46.720574,36.170683,23.358035,14.620063,9.5294482,6.8918145,5.9962787,6.9946737,12.091725,27.718657,45.996652,41.235329,27.777159,17.410125,11.097522,7.6551566,6.1431686,52.807127,6.7018335,61.772156,71.370117,70.158639,48.768663,12.688819,19.516111,14.178164,16.762002,14.712313,24.404188,54.924346,92.897416,93.664487,39.322093,19.604595,12.41269,13.058115,21.022454,26.775396,24.530859,9.2881977,12.174549,33.771966,46.114483,30.62288,27.308835,12.570222,8.4615695,7.2158382,6.4172766,9.3245755,8.5289265,27.715512,31.951411,42.32548,21.774218,18.429297,8.1322975,9.547164,6.7794086
-19.352906,0.96378709,0.032709897,6,127,0,24.094677,0.448102,0.020813207,1.0238659,0.031175809,28.382897,5.9075115,0.26182185,0.2888526,39.369251,53.02183,62.385445,49.766984,26.454243,16.410309,14.530573,16.43659,21.163525,28.915384,40.09842,53.797412,62.424924,48.338347,25.515652,16.149976,14.555529,16.630866,21.519261,29.457894,6.0462355,9.1405193,20.47892,45.407097,52.274027,35.487726,20.380695,11.771916,7.5422825,5.8634621,6.1202587,9.480705,21.58304,46.736526,51.641008,34.457934,19.728217,11.435237,7.389182,5.8250329,30.529361,4.9678975,26.29756,42.355164,47.635019,58.875274,32.950275,11.652246,19.243478,11.82853,22.605976,26.658399,41.213792,80.71634,47.722078,85.534468,40.550737,15.593423,22.067721,21.335475,17.342222,30.379909,8.720586,17.77813,23.076275,58.130276,46.598882,23.433696,37.186668,11.733894,9.8603756,8.2235488,3.894581,8.3468464,24.303639,46.337983,43.21919,28.413596,27.725872,15.036087,6.0262355,5.2090687
-18.368862,1,0.032709897,2,3,0,20.551888,0.45696563,0.020557586,1.0358294,0.031239785,28.614069,5.9752204,0.26500084,0.28842752,40.044699,54.307433,63.633898,48.90243,25.205426,15.905005,14.504285,16.814084,22.048594,30.522989,42.653884,56.972867,63.160176,43.647579,22.396222,15.225284,14.707474,17.587924,23.406608,32.567341,6.13848,9.4822087,22.013122,48.85057,53.479857,34.968712,19.709123,11.321184,7.3127743,5.8453371,6.445383,10.852524,26.415776,52.872952,50.545519,31.458547,17.627373,10.284669,6.8645966,5.7858461,30.665196,3.718837,54.716966,49.16639,57.452824,83.933406,33.945243,17.735068,13.83001,16.799531,20.912255,20.687995,28.016508,49.425454,74.248174,37.225563,16.279416,17.545182,18.665367,18.121342,32.027244,27.000151,6.2875355,9.2044976,19.010562,62.730092,73.289633,32.915258,20.324432,13.843005,9.3150978,6.0959966,4.8599747,6.6135502,21.569873,36.14434,81.016289,52.012148,17.498011,13.309268,7.6277501,4.3832554
-19.344799,0.89905572,0.032709897,5,31,0,22.647386,0.41167844,0.022868564,1.0127713,0.028544977,36.822157,5.2409836,0.25507937,0.318493,48.839255,60.861468,62.129204,42.978167,24.800234,17.958215,17.223932,19.82552,25.152575,33.347931,44.519101,57.213749,63.97599,50.902073,29.545207,19.349539,17.024064,18.628195,23.032721,30.221727,6.43028,11.266385,24.793275,41.765875,38.760573,25.387207,15.086841,9.2366318,6.3318724,5.2623584,5.7690997,8.9604686,18.933599,37.367247,42.067737,29.906117,18.031701,10.815211,7.0741322,5.4553376,54.773237,7.890715,38.174681,31.079199,69.016842,51.537921,27.510302,20.342572,29.72644,31.365122,35.659692,20.693537,35.713891,73.79673,61.785065,33.745819,16.246643,23.932769,21.752128,14.141309,21.360415,29.347986,8.1314657,14.547586,26.31236,46.476871,53.780467,37.924356,15.137016,11.440022,3.552271,5.0401436,6.0542907,8.3913856,22.123973,27.645025,49.282891,39.66864,27.567034,10.424646,5.7989866,6.5383339
-15.796534,0.99502682,0.032709897,6,63,0,21.04628,0.59134273,0.029058651,0.80071762,0.023843234,28.974324,5.9013132,0.2607937,0.19600372,44.09583,63.632274,72.413375,45.395204,20.345954,12.716568,11.923712,14.534014,20.437747,30.719831,46.65631,66.173889,70.809728,40.621846,18.54953,12.336359,12.103893,15.140663,21.5712,32.577357,6.2570984,10.122701,24.2898,47.042308,44.225115,28.829734,17.222569,10.536887,7.1261533,5.8281138,6.5057326,11.22983,27.560336,48.534042,42.198512,26.885942,16.033973,9.9015033,6.8345797,5.7899921,29.215928,7.9386054,46.551758,56.744397,73.726,51.761007,16.9604,13.54476,11.703278,11.931957,17.1948,42.486733,42.269796,50.955649,80.309189,26.723099,19.036284,9.5309985,7.4900165,18.90838,19.056168,26.81917,6.966357,10.11907,24.948426,38.568014,38.540084,28.26411,13.996754,6.6920894,7.6264435,5.5825585,6.4897349,10.144417,27.989622,57.203687,47.940397,24.026732,14.247917,14.317721,5.3916605,5.7809625
