# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = eight_schools_centered_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = /home/m0hawk/Documents/apin/stan/data/eight_schools_centered.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/eight_schools_centered/rep1/chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/eight_schools_centered__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,mu,tau
# Adaptation terminated
# Step size = 0.187249
# Diagonal elements of inverse mass matrix:
# 32.772, 19.3212, 28.4709, 20.4213, 18.2046, 21.0293, 27.8858, 36.0034, 7.98191, 0.900163
-15.693082,0.98128315,0.18724881,4,15,0,21.375964,-1.5800587,5.3243676,-1.5043841,4.632501,3.1529061,0.75961971,-0.77967547,-1.3592204,0.26849446,3.0674155
-16.176461,0.99019642,0.18724881,4,31,0,19.506472,4.5180742,0.80503994,5.5918215,7.5116327,6.7554647,9.2767828,11.699696,9.9172909,5.8895377,3.2375697
-14.652715,0.9472259,0.18724881,4,15,0,18.844753,9.3866028,3.7513365,2.3382139,8.8081338,5.624193,5.4588364,8.0901663,7.207994,4.6120741,4.1401279
-16.388718,0.75730658,0.18724881,4,31,0,25.024831,-4.5865193,0.44688849,2.6211228,-5.306889,-2.3870515,-2.5259931,-1.8189359,-3.1618754,-1.4414841,2.5691488
-16.338322,0.83319655,0.18724881,2,7,0,18.58937,-3.7039568,1.2830347,2.7473885,-5.180394,-2.5697879,-3.028845,-0.89084569,-3.0046579,-1.6067192,3.2166329
-20.276336,0.89867831,0.18724881,5,31,0,24.400257,11.557089,4.6447504,0.34486951,12.309706,6.3641762,5.887155,14.926941,-1.2894058,8.9214648,6.0164278
-18.045765,0.99894516,0.18724881,4,15,0,24.053108,10.886935,4.8093013,4.6012275,11.327063,5.35131,6.0936581,13.67406,-2.0943647,6.9488042,4.790505
-13.935604,0.9948859,0.18724881,4,15,0,18.940227,12.285328,8.5112942,4.1906278,8.4097218,6.0332449,6.2635743,11.231577,6.2305021,7.0587771,3.4908141
-17.50573,0.88039459,0.18724881,3,15,0,19.298628,10.432691,3.60434,8.0944664,11.462092,4.2984145,0.091912287,7.6712958,8.7997692,8.0135024,2.9815291
-22.424769,0.79992033,0.18724881,4,15,0,27.41081,3.9560815,10.537304,2.0918754,4.0560761,5.6479724,18.838039,0.8125215,8.2750343,3.977449,5.6694619
-20.405726,0.89008178,0.18724881,4,15,0,26.940206,7.2957726,1.6928824,1.0853111,2.8318786,3.7322273,15.511201,1.400488,4.7870596,2.0284856,6.2237951
-16.247186,0.99594035,0.18724881,4,15,0,22.225232,4.455944,3.6803143,1.6160407,6.9555983,5.3836521,13.224396,6.0778618,5.4239706,6.0487332,2.9847379
-16.855477,0.87512954,0.18724881,4,31,0,21.446549,5.9891707,1.7241117,1.3431312,4.1732191,5.5138023,10.810685,5.9115078,3.8922605,5.1779067,5.252376
-6.8254651,0.83391181,0.18724881,3,7,0,18.778229,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-6.8254651,0.00059050797,0.18724881,2,3,0,15.092731,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-6.8254651,0.014709502,0.18724881,2,3,0,11.820161,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-6.8254651,0.0094527714,0.18724881,2,3,0,11.052686,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-6.8254651,9.3448442e-08,0.18724881,3,7,0,16.508641,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-6.8254651,0.0091124693,0.18724881,2,3,0,10.301621,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-6.8254651,0.00016407022,0.18724881,2,3,0,11.395464,5.256575,5.0222477,5.4451556,5.3597364,3.1576676,3.8069655,6.1763369,6.0657923,5.2412574,1.0467716
-11.076536,0.75961334,0.18724881,2,5,0,13.749021,7.5280142,4.6590246,6.2128453,5.8002403,4.2846755,3.5405816,5.2099163,7.0836786,5.1836203,2.7663389
-11.047273,0.96358251,0.18724881,3,15,0,14.14577,2.7075934,6.6135067,3.3700956,5.1423789,2.8976373,1.9753897,6.6032203,4.743011,4.9030218,2.0116333
-14.747441,0.92631552,0.18724881,3,15,0,16.668699,5.4683722,7.9635955,-1.3500375,1.9445772,2.9776375,3.2117164,5.0936483,7.3835824,2.9527186,3.7114678
-16.521833,0.98616565,0.18724881,4,15,0,20.897606,2.8884035,-1.321472,8.6117938,5.2785097,3.0362942,3.2208744,3.9647714,5.1973753,1.7367552,4.2077239
-20.584265,0.98137472,0.18724881,4,15,0,23.753255,6.8687477,7.2139366,-4.4934595,12.211731,-4.6173612,-1.236344,10.350073,-0.46896391,4.6029843,5.1632197
-18.809073,0.96518034,0.18724881,4,31,0,23.362033,3.3706157,0.36407344,-1.2806113,8.7886298,-5.295782,2.3170284,4.9810342,11.293234,2.3707969,4.8462922
-19.862519,0.97026633,0.18724881,4,31,0,24.71195,3.3166553,-2.8940284,-5.5074337,10.306571,-6.4890534,1.8409514,7.330651,-0.09973599,0.92938843,5.9181325
-15.586374,0.9990417,0.18724881,5,47,0,23.238003,5.4650424,11.093916,7.5606365,2.1375146,8.530174,6.8045291,6.5417481,10.359723,7.7313916,2.2554536
-13.803478,1,0.18724881,3,7,0,18.319376,4.6734817,9.1091812,5.0143882,3.4592558,6.5826291,8.2397271,7.7807765,10.099236,7.4093835,2.9680934
-13.812843,0.98594292,0.18724881,4,15,0,18.65471,9.540764,5.3780924,10.349001,6.7152929,4.4049377,5.6978768,11.664772,6.8873464,6.6827643,3.3654542
-13.590229,0.99540924,0.18724881,4,23,0,19.379294,9.4150724,6.4512484,9.7585454,9.1568409,4.503901,6.2714133,11.873313,6.8770615,7.0915073,3.33947
-13.077096,0.76099606,0.18724881,3,15,0,15.904652,8.2724603,6.1485636,10.708984,8.4249102,4.5280287,6.6101246,8.9326641,5.9809418,5.9370346,2.6292942
-10.649983,0.99613301,0.18724881,4,31,0,15.295538,4.3474512,1.1252512,6.6043638,4.2347829,3.7927331,3.1922303,3.3216825,1.9562143,3.772867,1.8602724
-12.544097,0.90969065,0.18724881,4,31,0,17.20653,2.7942045,-1.0141596,-0.62133398,-0.6755183,-0.77992109,-3.9855809,0.52174582,-1.9722519,-1.0646313,2.2146263
-12.912289,0.82356619,0.18724881,3,15,0,19.806061,1.7285554,-1.599509,0.68685386,-0.58946674,-0.51165739,-2.9993098,2.0993481,-0.32503494,-0.17979637,2.991991
-21.82927,0.96578646,0.18724881,3,15,0,23.605389,10.070595,0.22984441,-2.9807517,-11.041657,-3.4553082,-3.8255971,5.0373884,6.9871725,-0.36408169,8.0276313
-25.779899,0.98316522,0.18724881,4,15,0,28.666493,-5.7621871,-7.0656642,7.0238142,-11.797773,-7.7229466,-3.5877023,8.6904416,-2.8489379,-2.5923277,9.265813
-27.612697,0.9693084,0.18724881,4,15,0,30.25776,-3.9551675,-5.4979287,7.444826,-8.869133,-13.696099,-3.5816603,5.8020419,-11.604273,-3.4994261,4.9367037
-22.08465,1,0.18724881,5,31,0,31.135336,10.689828,-2.3543832,-14.05112,2.2587664,1.6885944,2.55783,-1.3777658,-2.9054338,-0.99204007,7.2274163
-20.125014,0.99871579,0.18724881,5,31,0,26.148965,9.1501136,14.882997,5.8923974,2.8940744,-0.78873855,0.2816545,17.747992,2.2289052,4.7766352,6.3064647
-19.376933,0.99789759,0.18724881,4,31,0,23.314067,10.092015,0.43486094,-0.6551759,3.7206672,3.0490008,13.789345,2.8754324,7.1589872,6.2525417,4.7348987
-16.965575,0.83195962,0.18724881,4,15,0,23.624483,0.81556214,3.2899814,1.009195,1.1395286,0.69903588,-4.4746622,2.4092307,0.02320168,3.2371472,2.8763665
-19.690651,0.94997042,0.18724881,3,7,0,21.307602,-0.74659476,2.0240262,-1.719236,2.4783276,7.0592548,-0.67491017,2.9662927,7.3615103,-0.10627727,2.7504725
-17.68179,0.84943835,0.18724881,5,31,0,22.674366,1.1205434,-0.74974174,-0.95738506,3.1073832,2.2952759,-2.7979508,3.5522394,-4.9718708,2.5250779,4.5408549
-22.107823,0.85072464,0.18724881,4,15,0,24.60578,-2.2846929,5.4595751,5.2486552,-0.73818315,-1.1815595,7.344731,-3.2799561,12.416498,4.7063894,5.7684563
-22.626747,0.99214369,0.18724881,5,31,0,28.007999,7.6904637,-2.8038894,-7.3733252,4.286034,2.0358881,-0.61611074,11.767056,-14.486978,-0.71978941,7.8730766
-16.470473,0.99443791,0.18724881,5,31,0,24.697227,8.8775119,8.0685611,5.8991325,11.262571,9.710736,8.5590158,7.6821268,3.7789069,8.2941506,1.3564145
-16.751689,0.34659284,0.18724881,2,3,0,21.913963,8.8526157,8.5220345,6.2157357,10.616428,10.225603,7.2172913,7.3676618,4.1301263,7.7408906,1.1661346
-14.896858,0.56498678,0.18724881,3,7,0,25.720063,8.4711983,7.5546411,10.953365,8.6382439,6.0335332,8.1706292,10.305036,14.078106,10.012859,2.0223866
-15.831964,0.95955028,0.18724881,3,15,0,18.2036,11.279369,3.110026,10.351865,8.6939623,7.9654496,9.1738011,11.776715,5.4102596,6.8436505,2.7779553
-13.388484,0.93905998,0.18724881,4,15,0,19.910357,6.5541061,9.8037621,4.1652148,7.0417214,4.0733989,5.4164813,7.4670633,10.12825,5.402919,2.6083677
-13.922247,0.92971274,0.18724881,4,15,0,18.854413,8.9087827,5.7707348,4.336664,3.4760025,4.8156751,7.7192915,4.865432,1.3738211,4.0830305,3.5249965
-15.866564,0.94008524,0.18724881,3,7,0,18.140095,0.51990634,5.8438502,3.6098986,0.20025149,4.7145381,6.1438204,5.534524,6.228922,4.5273726,1.5444075
-14.833633,0.98594882,0.18724881,3,7,0,19.658179,10.817377,5.5604262,1.6254633,5.5598501,0.77672602,3.4921552,6.3499316,0.45163724,3.3894984,3.3094408
