# stan_version_major = 2
# stan_version_minor = 39
# stan_version_patch = 0
# model = lotka_volterra_model
# start_datetime = 2026-08-20 13:55:47 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /home/m0hawk/Documents/apin/stan/data/lotka_volterra.json
# init = 2 (Default)
# random
#   seed = 20261819
# output
#   file = /home/m0hawk/Documents/apin/stan/runs/march_native/lotka_volterra/rep1/chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.39.0
# stancflags = /home/m0hawk/Documents/apin/stan/build/lotka_volterra__march_native/model.hpp
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta.1,theta.2,theta.3,theta.4,z_init.1,z_init.2,sigma.1,sigma.2,z.1.1,z.2.1,z.3.1,z.4.1,z.5.1,z.6.1,z.7.1,z.8.1,z.9.1,z.10.1,z.11.1,z.12.1,z.13.1,z.14.1,z.15.1,z.16.1,z.17.1,z.18.1,z.19.1,z.20.1,z.1.2,z.2.2,z.3.2,z.4.2,z.5.2,z.6.2,z.7.2,z.8.2,z.9.2,z.10.2,z.11.2,z.12.2,z.13.2,z.14.2,z.15.2,z.16.2,z.17.2,z.18.2,z.19.2,z.20.2,y_init_rep.1,y_init_rep.2,y_rep.1.1,y_rep.2.1,y_rep.3.1,y_rep.4.1,y_rep.5.1,y_rep.6.1,y_rep.7.1,y_rep.8.1,y_rep.9.1,y_rep.10.1,y_rep.11.1,y_rep.12.1,y_rep.13.1,y_rep.14.1,y_rep.15.1,y_rep.16.1,y_rep.17.1,y_rep.18.1,y_rep.19.1,y_rep.20.1,y_rep.1.2,y_rep.2.2,y_rep.3.2,y_rep.4.2,y_rep.5.2,y_rep.6.2,y_rep.7.2,y_rep.8.2,y_rep.9.2,y_rep.10.2,y_rep.11.2,y_rep.12.2,y_rep.13.2,y_rep.14.2,y_rep.15.2,y_rep.16.2,y_rep.17.2,y_rep.18.2,y_rep.19.2,y_rep.20.2
# Adaptation terminated
# Step size = 0.119022
# Diagonal elements of inverse mass matrix:
# 0.0117086, 0.0208514, 0.0106451, 0.0190601, 0.00773158, 0.00623958, 0.0269445, 0.0248851
-12.531863,0.9822262,0.11902219,4,15,0,15.428856,0.6403264,0.031880237,0.69293767,0.019063898,36.099342,6.3091049,0.22006369,0.20796314,55.375082,76.968132,75.390566,39.903611,18.659053,12.645052,12.374406,15.41181,22.029355,33.659783,51.883444,74.069859,78.733664,45.478553,20.643331,13.086083,12.178215,14.711591,20.68364,31.393275,7.4672285,13.289726,30.406434,46.201702,38.958775,25.898436,16.342253,10.597725,7.5234663,6.3372117,7.0848653,11.794327,26.860175,45.327951,40.990468,27.814532,17.582246,11.305663,7.8744952,6.4108035,36.854677,5.6231175,80.457302,84.607265,55.638878,38.987644,20.313024,14.156328,11.877552,21.670791,27.840055,29.708878,28.942481,85.119479,92.70342,49.000978,22.698775,12.899455,12.042504,15.272398,15.621564,30.680517,6.3197335,13.13129,35.610711,53.77811,36.159133,23.762816,18.24461,11.783643,8.1272063,7.9352665,9.7264058,11.614766,31.824813,37.499315,33.892039,33.396086,22.021054,11.441808,8.0401656,8.0929964
-12.391868,0.92357052,0.11902219,5,31,0,15.375088,0.61976273,0.032885634,0.68318647,0.02070582,32.070428,6.4712057,0.24423675,0.24822707,47.75056,65.397208,67.396362,40.910857,20.162319,13.143039,12.092667,14.212307,19.344872,28.405828,42.54319,60.562141,70.130463,49.990132,24.520368,14.366397,12.022023,13.282893,17.451612,25.205634,7.4029144,12.128644,25.500983,40.545497,37.374471,26.237156,17.092935,11.279167,8.0155777,6.5841515,6.8671433,10.065602,20.39642,37.543143,39.955019,29.567515,19.463262,12.709215,8.7757539,6.8430799,23.659494,7.9746533,37.115578,54.914317,72.475296,57.247103,24.154677,9.8436584,16.084898,23.414957,20.564758,28.153617,43.881024,38.12395,66.16201,44.19264,27.224181,13.887642,12.512827,10.002415,18.041655,29.114884,7.5256712,8.602706,27.743829,43.166234,35.385354,30.011407,15.045535,13.866545,10.054675,4.6615777,7.6447923,6.8152337,25.378376,36.53233,29.105843,37.444378,13.40667,10.989536,12.391356,6.7558795
-13.342085,0.8984493,0.11902219,5,47,0,16.489055,0.54489097,0.026047198,0.75953603,0.023045287,34.902603,6.5619141,0.27422065,0.22301098,50.025444,65.330531,63.451945,37.250143,19.194563,13.377867,12.866799,15.338727,20.669671,29.58569,42.882641,59.265306,68.006645,49.74615,25.14101,15.005263,12.662602,13.912754,17.925696,25.140049,8.1102507,14.487153,31.640103,48.018177,41.714771,27.986109,17.59859,11.337497,7.9849338,6.6136193,7.0708423,10.721705,22.533853,43.174784,46.677022,33.912468,21.627323,13.670053,9.1800614,7.0059665,34.70111,5.2460154,29.312864,76.795833,51.933426,46.014314,20.999446,14.206153,12.833586,9.323764,27.282966,17.292564,40.055615,80.286577,57.856991,50.310873,29.462883,14.31461,12.269144,16.661065,13.790546,36.843628,7.4332734,11.685136,34.93782,40.541729,60.186442,31.833993,16.501259,12.667896,10.39728,8.8562762,9.3852826,10.229558,16.341312,47.32479,36.833637,36.408052,24.828615,11.849661,10.298823,4.7881741
-13.339208,0.99550704,0.11902219,4,15,0,16.23985,0.53608607,0.026112178,0.76152343,0.023258065,37.079837,6.576805,0.22335591,0.20831667,52.326069,65.868182,59.370067,33.263207,17.893238,13.203192,13.167768,15.970094,21.626799,30.866985,44.330017,60.142381,66.444542,46.439063,23.703492,14.71918,12.781809,14.235484,18.402654,25.737697,8.6377298,16.211431,34.440008,47.321285,38.911872,25.751995,16.238656,10.586617,7.6079453,6.4894371,7.2068913,11.355459,24.057898,43.668596,44.858339,32.084343,20.454092,13.007432,8.8290519,6.8406737,35.206023,6.3921727,52.708539,64.920715,46.191525,41.889803,11.423958,12.220921,17.877009,14.11903,20.181275,27.297576,40.342601,83.241759,96.711522,58.325801,18.344771,15.400858,11.811872,20.011275,13.708017,23.474648,8.5325427,15.474805,42.051975,48.483135,47.89765,17.271544,13.000965,7.8688433,7.7403501,5.2740661,6.4911172,10.199395,28.867845,60.704201,46.293594,29.484903,30.612159,11.674851,6.6762556,7.8362477
-14.579664,0.96984713,0.11902219,5,31,0,15.876613,0.56625164,0.032073043,0.80032181,0.02405844,30.154614,5.5538035,0.24092247,0.30381932,44.335607,61.449282,67.550363,44.112817,21.624366,13.96507,12.960656,15.373817,20.926895,30.416476,44.702152,61.796401,67.351127,43.448722,21.326503,13.89085,12.980189,15.459842,21.089167,30.676364,6.0524056,9.7149828,21.633794,38.973412,37.257025,25.164466,15.496805,9.7296858,6.7168189,5.5446995,6.0885965,9.8606433,22.030578,39.192978,37.024644,24.907402,15.330163,9.6373501,6.6726455,5.5364397,32.170463,6.022579,38.234695,54.041026,78.554207,41.711771,21.958283,16.480631,8.5171552,13.559887,21.005172,36.290944,41.662301,63.082967,92.14517,28.919249,29.443716,27.764611,16.772143,18.18106,23.53501,29.278174,6.7706418,16.012192,25.185899,22.346757,53.045232,17.129985,13.65587,11.757103,4.6165461,7.0438192,7.2389926,8.4084686,27.258641,69.299499,29.920128,38.497388,15.52549,6.6946614,5.896663,5.3821004
-13.543263,0.97907697,0.11902219,5,39,0,17.753355,0.63701058,0.034011048,0.70923124,0.019285878,33.035534,6.1160019,0.27406827,0.26699203,50.571053,72.239293,78.557572,47.627315,22.046979,13.926891,12.880808,15.478261,21.649043,32.650771,50.007147,71.700149,78.916939,48.626311,22.452103,14.024712,12.855636,15.363108,21.423596,32.27153,6.666848,10.730874,23.868045,41.192901,38.246404,26.159814,16.550891,10.648444,7.4463572,6.1283757,6.6191839,10.533202,23.346143,40.948857,38.540628,26.475233,16.760163,10.768596,7.5061365,6.1420511,30.147202,5.277656,66.418476,60.132886,74.309201,38.137271,24.958966,11.351537,13.634397,16.534576,21.972729,39.509963,38.467611,73.21771,90.597986,38.310229,15.512786,22.030397,14.405954,17.799896,15.342874,52.82182,10.531581,12.31948,28.530726,34.521505,28.211289,32.954772,19.131948,9.8846415,7.1133186,5.9679009,9.4398777,14.402119,27.591556,49.240754,78.939776,36.442698,19.880897,11.929065,9.4650025,4.3009149
