a.1,a.2,a.3,a.4,a.5,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,mu_a,mu_b,sigma_a,sigma_b,sigma_y,y_hat.1,y_hat.2,y_hat.3,y_hat.4,y_hat.5,y_hat.6,y_hat.7,y_hat.8,y_hat.9,y_hat.10,y_hat.11,y_hat.12,y_hat.13,y_hat.14,y_hat.15,y_hat.16,y_hat.17,y_hat.18,y_hat.19,y_hat.20,y_hat.21,y_hat.22,y_hat.23,y_hat.24,y_hat.25,y_hat.26,y_hat.27,y_hat.28,y_hat.29,y_hat.30,y_hat.31,y_hat.32,y_hat.33,y_hat.34,y_hat.35,y_hat.36,y_hat.37,y_hat.38,y_hat.39,y_hat.40
5.6818614886,5.68118948689,5.6914661581,5.68594301222,5.69793975476,-5.37316500092,-5.55953885305,-5.15768293768,-5.48420443854,-5.19654805281,-4.91968768166,-5.576707556,-4.86526525829,0.569375477197,-0.528796726974,0.0101359521201,0.339776008433,0.318188188524,0.308696487676,0.122322635552,0.524178550914,0.197657050054,0.485313435783,0.762173806939,0.1051539326,0.816596230305,0.308024485971,0.121650633847,0.523506549208,0.196985048349,0.484641434078,0.761501805233,0.104481930894,0.8159242286,0.318301157179,0.131927305054,0.533783220416,0.207261719556,0.494918105286,0.771778476441,0.114758602102,0.826200899808,0.312778011296,0.126404159171,0.528260074533,0.201738573673,0.489394959402,0.766255330558,0.109235456219,0.820677753925,0.324774753837,0.138400901712,0.540256817074,0.213735316214,0.501391701943,0.778252073099,0.12123219876,0.832674496466
5.69037254903,5.69673908905,5.6883579699,5.69199415769,5.68035057462,-5.42423825589,-5.54794401132,-5.13143783034,-5.50079648322,-5.09195051117,-4.85859135372,-5.4743675003,-4.85267360437,0.569505768542,-0.523165177566,0.0123435225805,0.366145153331,0.321960212563,0.266134293137,0.142428537713,0.558934718685,0.189576065809,0.598422037858,0.831781195312,0.216005048734,0.837698944657,0.272500833152,0.148795077728,0.5653012587,0.195942605824,0.604788577873,0.838147735327,0.222371588749,0.844065484672,0.264119714002,0.140413958578,0.55692013955,0.187561486674,0.596407458723,0.829766616177,0.213990469599,0.835684365522,0.267755901798,0.144050146374,0.560556327346,0.19119767447,0.600043646519,0.833402803973,0.217626657395,0.839320553318,0.256112318724,0.1324065633,0.548912744272,0.179554091396,0.588400063445,0.821759220899,0.205983074321,0.827676970244
5.67681134582,5.676123748,5.68375801791,5.67326061829,5.68901424777,-5.3849985236,-5.49821360446,-5.20947209452,-5.35741527859,-5.09166755065,-4.89080868786,-5.50148077994,-4.81234758229,0.568317430836,-0.529175098546,0.0120428989615,0.378651367077,0.308676806204,0.291812822212,0.178597741359,0.467339251298,0.319396067229,0.585143795163,0.786002657958,0.175330565876,0.864463763531,0.291125224392,0.177910143538,0.466651653478,0.318708469408,0.584456197343,0.785315060138,0.174642968055,0.86377616571,0.298759494305,0.185544413451,0.474285923391,0.326342739321,0.592090467256,0.79294933005,0.182277237968,0.871410435623,0.28826209469,0.175047013836,0.463788523776,0.315845339706,0.581593067641,0.782451930436,0.171779838353,0.860913036008,0.304015724171,0.190800643317,0.479542153257,0.331598969187,0.597346697122,0.798205559916,0.187533467834,0.876666665489
5.67681134582,5.676123748,5.68375801791,5.67326061829,5.68901424777,-5.3849985236,-5.49821360446,-5.20947209452,-5.35741527859,-5.09166755065,-4.89080868786,-5.50148077994,-4.81234758229,0.568317430836,-0.529175098546,0.0120428989615,0.378651367077,0.308676806204,0.291812822212,0.178597741359,0.467339251298,0.319396067229,0.585143795163,0.786002657958,0.175330565876,0.864463763531,0.291125224392,0.177910143538,0.466651653478,0.318708469408,0.584456197343,0.785315060138,0.174642968055,0.86377616571,0.298759494305,0.185544413451,0.474285923391,0.326342739321,0.592090467256,0.79294933005,0.182277237968,0.871410435623,0.28826209469,0.175047013836,0.463788523776,0.315845339706,0.581593067641,0.782451930436,0.171779838353,0.860913036008,0.304015724171,0.190800643317,0.479542153257,0.331598969187,0.597346697122,0.798205559916,0.187533467834,0.876666665489
5.69401903127,5.71460677237,5.69469445553,5.68697478018,5.7047281684,-5.25933498318,-5.52105574626,-5.27614370565,-5.31782479717,-5.19581518635,-4.87715163887,-5.48103682229,-4.74355455692,0.569662251679,-0.509780147844,0.0140637293496,0.535604536959,0.305975467637,0.434684048086,0.172963285008,0.417875325616,0.376194234099,0.49820384492,0.816867392395,0.212982208981,0.950464474351,0.455271789185,0.193551026107,0.438463066715,0.396781975199,0.518791586019,0.837455133495,0.23356995008,0.97105221545,0.435359472348,0.17363870927,0.418550749878,0.376869658362,0.498879269182,0.817542816658,0.213657633243,0.951139898613,0.427639796992,0.165919033915,0.410831074523,0.369149983006,0.491159593827,0.809823141302,0.205937957888,0.943420223258,0.445393185213,0.183672422135,0.428584462743,0.386903371226,0.508912982047,0.827576529522,0.223691346108,0.961173611478
5.70404754188,5.71111001492,5.70498856767,5.71618549448,5.68906119512,-5.32223159487,-5.47527630256,-5.24249636238,-5.62725245801,-5.23559398427,-4.68323123891,-5.46967894118,-4.8912924276,0.571386595179,-0.537615335751,0.0121409777585,0.383755230562,0.231116067613,0.381815947008,0.228771239318,0.461551179505,0.0767950838716,0.468453557617,1.02081630297,0.234368600705,0.81275511428,0.388878420048,0.235833712358,0.468613652545,0.0838575569113,0.475516030657,1.02787877601,0.241431073744,0.81981758732,0.382756972796,0.229712265106,0.462492205293,0.0777361096594,0.469394583405,1.02175732876,0.235309626492,0.813696140068,0.393953899608,0.240909191917,0.473689132105,0.0889330364709,0.480591510216,1.03295425557,0.246506553304,0.82489306688,0.366829600242,0.213784892552,0.446564832739,0.0618087371056,0.453467210851,1.00582995621,0.219382253939,0.797768767514
5.70404754188,5.71111001492,5.70498856767,5.71618549448,5.68906119512,-5.32223159487,-5.47527630256,-5.24249636238,-5.62725245801,-5.23559398427,-4.68323123891,-5.46967894118,-4.8912924276,0.571386595179,-0.537615335751,0.0121409777585,0.383755230562,0.231116067613,0.381815947008,0.228771239318,0.461551179505,0.0767950838716,0.468453557617,1.02081630297,0.234368600705,0.81275511428,0.388878420048,0.235833712358,0.468613652545,0.0838575569113,0.475516030657,1.02787877601,0.241431073744,0.81981758732,0.382756972796,0.229712265106,0.462492205293,0.0777361096594,0.469394583405,1.02175732876,0.235309626492,0.813696140068,0.393953899608,0.240909191917,0.473689132105,0.0889330364709,0.480591510216,1.03295425557,0.246506553304,0.82489306688,0.366829600242,0.213784892552,0.446564832739,0.0618087371056,0.453467210851,1.00582995621,0.219382253939,0.797768767514
5.71436721092,5.70353124624,5.73182380586,5.7013705634,5.71700044534,-5.48509184127,-5.48919951908,-5.22376374582,-5.50929031407,-5.25918370213,-4.79308056275,-5.53247273431,-5.09164991209,0.570834969061,-0.547613273735,0.0173126705324,0.377888066589,0.242853816461,0.229275369654,0.225167691843,0.490603465107,0.205076896854,0.455183508794,0.921286648175,0.181894476616,0.622717298829,0.218439404969,0.214331727158,0.479767500422,0.19424093217,0.444347544109,0.910450683491,0.171058511931,0.611881334144,0.246731964595,0.242624286783,0.508060060048,0.222533491795,0.472640103735,0.938743243116,0.199351071557,0.64017389377,0.216278722135,0.212171044323,0.477606817588,0.192080249335,0.442186861275,0.908290000656,0.168897829097,0.60972065131,0.231908604073,0.227800926261,0.493236699526,0.207710131273,0.457816743213,0.923919882594,0.184527711035,0.625350533248
5.71072532299,5.73735735443,5.7023497534,5.74809846383,5.73008133045,-5.4892027588,-5.51831918873,-5.33512105374,-5.56479683689,-5.13591016018,-4.76282853254,-5.56066871316,-5.04773922095,0.573734978618,-0.549164445658,0.0137258015733,0.391348931409,0.237380529495,0.221522564194,0.192406134267,0.375604269258,0.145928486103,0.574815162819,0.947896790456,0.15005660983,0.66298610204,0.248154595633,0.219038165706,0.402236300697,0.172560517542,0.601447194258,0.974528821895,0.176688641269,0.689618133479,0.213146994598,0.184030564671,0.367228699661,0.137552916507,0.566439593223,0.939521220859,0.141681040234,0.654610532443,0.258895705027,0.2297792751,0.41297741009,0.183301626936,0.612188303652,0.985269931288,0.187429750663,0.700359242872,0.24087857165,0.211762141723,0.394960276713,0.165284493559,0.594171170275,0.967252797911,0.169412617285,0.682342109495
5.74400500205,5.71792777592,5.75718511878,5.72608086588,5.74317588301,-5.39401858992,-5.64531536391,-5.40491069452,-5.60196775885,-5.32834174401,-4.86159056157,-5.55660522965,-5.05003174445,0.575167158206,-0.543856751638,0.0126393393327,0.384901678707,0.226470406534,0.349986412134,0.0986896381458,0.339094307529,0.142037243205,0.415663258039,0.882414440482,0.187399772405,0.693973257604,0.323909186006,0.0726124120178,0.313017081401,0.115960017077,0.389586031911,0.856337214354,0.161322546277,0.667896031476,0.36316652886,0.111869754872,0.352274424255,0.155217359931,0.428843374766,0.895594557208,0.200579889131,0.70715337433,0.332062275962,0.0807655019741,0.321170171358,0.124113107034,0.397739121868,0.86449030431,0.169475636233,0.676049121432,0.349157293092,0.097860519104,0.338265188487,0.141208124163,0.414834138997,0.88158532144,0.186570653363,0.693144138562
5.78452562967,5.81531192948,5.8013210858,5.75336976691,5.79508147008,-5.42568498715,-5.66149297513,-5.22427998334,-5.49127685722,-5.37254072362,-4.82718090502,-5.65280715722,-4.6850129781,0.577435773154,-0.53038780828,0.0302737088817,0.357124012071,0.232175695934,0.358840642528,0.123032654548,0.560245646337,0.293248772451,0.411984906051,0.957344724656,0.131718472453,1.09951265157,0.389626942331,0.153818954351,0.591031946139,0.324035072254,0.442771205854,0.988131024458,0.162504772256,1.13029895138,0.375636098651,0.139828110671,0.577041102459,0.310044228574,0.428780362174,0.974140180778,0.148513928576,1.1163081077,0.327684779761,0.0918767917805,0.529089783569,0.262092909684,0.380829043284,0.926188861888,0.100562609686,1.06835678881,0.369396482933,0.133588494953,0.570801486741,0.303804612856,0.422540746456,0.96790056506,0.142274312858,1.11006849198
5.78452562967,5.81531192948,5.8013210858,5.75336976691,5.79508147008,-5.42568498715,-5.66149297513,-5.22427998334,-5.49127685722,-5.37254072362,-4.82718090502,-5.65280715722,-4.6850129781,0.577435773154,-0.53038780828,0.0302737088817,0.357124012071,0.232175695934,0.358840642528,0.123032654548,0.560245646337,0.293248772451,0.411984906051,0.957344724656,0.131718472453,1.09951265157,0.389626942331,0.153818954351,0.591031946139,0.324035072254,0.442771205854,0.988131024458,0.162504772256,1.13029895138,0.375636098651,0.139828110671,0.577041102459,0.310044228574,0.428780362174,0.974140180778,0.148513928576,1.1163081077,0.327684779761,0.0918767917805,0.529089783569,0.262092909684,0.380829043284,0.926188861888,0.100562609686,1.06835678881,0.369396482933,0.133588494953,0.570801486741,0.303804612856,0.422540746456,0.96790056506,0.142274312858,1.11006849198
5.7700937648,5.78691645199,5.78669012121,5.76513771637,5.76787329616,-5.50680576221,-5.69192386428,-5.28073516864,-5.52532163003,-5.25828111307,-4.88995315824,-5.76853355411,-4.71011051627,0.580168733795,-0.531788284602,0.0335534721696,0.372612852586,0.226657455503,0.26328800259,0.078169900518,0.489358596161,0.244772134773,0.511812651727,0.88014060656,0.00156021069336,1.05998324853,0.280110689784,0.0949925877115,0.506181283355,0.261594821967,0.52863533892,0.896963293753,0.0183828978869,1.07680593572,0.279884358995,0.0947662569229,0.505954952566,0.261368491178,0.528409008132,0.896736962965,0.0181565670983,1.07657960493,0.258331954164,0.0732138520918,0.484402547735,0.239816086347,0.506856603301,0.875184558134,-0.0033958377328,1.0550272001,0.261067533951,0.0759494318789,0.487138127522,0.242551666134,0.509592183088,0.877920137921,-0.000660257945719,1.05776277989
5.7700937648,5.78691645199,5.78669012121,5.76513771637,5.76787329616,-5.50680576221,-5.69192386428,-5.28073516864,-5.52532163003,-5.25828111307,-4.88995315824,-5.76853355411,-4.71011051627,0.580168733795,-0.531788284602,0.0335534721696,0.372612852586,0.226657455503,0.26328800259,0.078169900518,0.489358596161,0.244772134773,0.511812651727,0.88014060656,0.00156021069336,1.05998324853,0.280110689784,0.0949925877115,0.506181283355,0.261594821967,0.52863533892,0.896963293753,0.0183828978869,1.07680593572,0.279884358995,0.0947662569229,0.505954952566,0.261368491178,0.528409008132,0.896736962965,0.0181565670983,1.07657960493,0.258331954164,0.0732138520918,0.484402547735,0.239816086347,0.506856603301,0.875184558134,-0.0033958377328,1.0550272001,0.261067533951,0.0759494318789,0.487138127522,0.242551666134,0.509592183088,0.877920137921,-0.000660257945719,1.05776277989
5.76463817253,5.78847102341,5.75120168558,5.75602049244,5.8294377348,-5.50273447616,-5.66047739167,-5.37119326781,-5.4794816508,-5.42337366237,-4.89454420814,-5.69991198875,-4.76755188115,0.575310621108,-0.527807971046,0.0341503945381,0.421786879958,0.214953898597,0.261903696367,0.10416078086,0.393444904722,0.285156521734,0.341264510164,0.870093964395,0.0647261837798,0.997086291383,0.285736547243,0.127993631736,0.417277755598,0.308989372611,0.365097361041,0.893926815271,0.0885590346565,1.02091914226,0.24846720942,0.0907242939136,0.380008417776,0.271720034788,0.327828023218,0.856657477449,0.0512896968336,0.983649804437,0.253286016278,0.095543100771,0.384827224633,0.276538841646,0.332646830075,0.861476284306,0.0561085036911,0.988468611294,0.326703258641,0.168960343134,0.458244466996,0.349956084008,0.406064072438,0.934893526669,0.129525746054,1.06188585366
